"var_1","var_2","var_3","var_4","var_5","var_6","var_7","var_8","var_9","var_10","var_11","var_12","SpO2"
"0.034897221643593","0.045215577207421","0.049860845035088","0.042375328148216","0.04508577635668","0.046622715799932","0.062842050229821","0.047651780878742","0.031334577394975","0.031204590967616","0.05154268692862","0.018320989203289","95.65"
"0.068267075417238","0.098325551787673","0.074343452712662","0.080775082496427","0.066709295611548","0.070110925723539","0.079998851362948","0.068360743769076","0.050828954797516","0.054101542284686","0.066243837659999","0.044695677229972","96"
"0.060492306340293","0.082589478299039","0.071214751514206","0.072468501748082","0.084183548913909","0.075289222820653","0.10567894194246","0.070874969688141","0.13353759905192","0.11772048569917","0.1578268358961","0.12111376490476","97"
"0.045387293344495","0.064671722175755","0.055556340487214","0.054838707985486","0.061094172921611","0.071933306320661","0.064084631590681","0.047882376834623","0.057556714063977","0.052796243714133","0.075453153038305","0.042724884349293","96.55"
"0.044558025826015","0.062514967857572","0.05238451794302","0.043869301489281","0.043887693248307","0.045117975913399","0.056357374710414","0.035448574817037","0.043131845263133","0.042008145295406","0.058534380058114","0.029931938178481","95.25"
"0.021742781940993","0.02314040823448","0.048760301290588","0.013709562520374","0.034442388726391","0.038110463740605","0.055647804087905","0.037134407698771","0.035344222108585","0.034566043153861","0.057853429131941","0.031002990271576","96.9"
"0.072873108060457","0.10849523924927","0.083235468691495","0.085991809157682","0.11546121502909","0.11524674529665","0.14306938034737","0.096307254456356","0.06155004621553","0.064157404365241","0.095969593614167","0.061323711439793","92.8"
"0.046993351521871","0.069310655884108","0.060252173702379","0.059304415215369","0.037097517468614","0.034301981445413","0.055533853537757","0.024590481702249","0.051047126979834","0.051626949344937","0.064806158541828","0.047272936121574","96"
"0.036142672899707","0.050523463910091","0.053068592687115","0.033504369302667","0.040361600298414","0.042677257346409","0.057270654929322","0.032252012053289","0.035632062080084","0.035016578098387","0.05528510159385","0.023698311627169","96"
"0.053617901709616","0.075632444227704","0.063006678923856","0.059577397799801","0.045236683988406","0.046491729596307","0.0586935865098","0.036944114943747","0.047246111376547","0.04733946249534","0.061337153102535","0.038692870171368","96"
"0.036671314035339","0.054790787573987","0.052853256950126","0.039851323050156","0.042502249768686","0.044618516505284","0.05839953037056","0.035886090207354","0.042356979952888","0.041144935399201","0.068502305238825","0.04861395082503","96"
"0.053639985556039","0.064819525991078","0.069792106811616","0.053853790089434","0.039866866580422","0.03571588290856","0.057894632416106","0.028119955338177","0.047864191790023","0.038965854311803","0.075782870024568","0.036023691433176","96.8"
"0.0381646474133","0.045740870303125","0.054214635929684","0.029116901594725","0.032189125168665","0.030011369618281","0.052966687649061","0.025280863143515","0.040421975012768","0.037890727530434","0.057276319821912","0.025168356767767","97"
"0.052265930526801","0.071995866453574","0.055973638776972","0.047803607231109","0.052057959091207","0.049753952144574","0.065353657523763","0.04527243954386","0.04488609287842","0.04382719374713","0.059382914542056","0.034757827782636","97"
"0.055538586243176","0.074560704336881","0.063076192663741","0.060034958183036","0.05053310997045","0.048378341885629","0.074001172976781","0.05535610005482","0.039181724782748","0.035212945978948","0.059502580370176","0.032914214625958","97"
"0.05867570769668","0.080509034694426","0.060116533905423","0.059528439708321","0.053676334270184","0.057834380811636","0.066725570687045","0.057589927661153","0.046502752509864","0.043115020385184","0.068941580129436","0.045125860550219","97"
"0.063804478155614","0.069657263240157","0.081491112172687","0.045531884891741","0.055819775564021","0.040986210193831","0.093328077112047","0.036880535512939","0.05187157826544","0.039571282818556","0.079150715887546","0.028275254851133","97"
"0.19287068799449","0.17232804129283","0.21799728970421","0.12946422979743","0.120713191327","0.092650573724492","0.17031683287828","0.094130223157446","0.15555565491627","0.11164133728833","0.20670155787345","0.10934384594137","97"
"0.075945731464126","0.10370784554376","0.065677390109251","0.066039426389193","0.073085040847189","0.081373423912713","0.076115160019237","0.067226648379102","0.082480758797895","0.080247865393802","0.089667939757325","0.067030308203515","97.45"
"0.087587535371465","0.1132586928556","0.081455351022439","0.088732561066785","0.068028951724604","0.063584586840619","0.085935955311962","0.081752585997289","0.11786824570712","0.11043417735643","0.14848626126216","0.11174377075346","97"
"0.062147583785537","0.087081526763612","0.059782627507213","0.055161716558395","0.057145803897722","0.057059523759656","0.071055250452968","0.051592122153075","0.048926626087752","0.052719345603686","0.059634788896662","0.043019348172802","97"
"0.051507058386343","0.072049627125666","0.056917563885049","0.052815780351034","0.049444702055269","0.055116292164983","0.064164477821544","0.05284839314657","0.053323152980068","0.058622118495465","0.062214666143479","0.04568382746741","97"
"0.031665335257169","0.039633518103552","0.046889769050257","0.027754720500283","0.023397053537572","0.018942930890244","0.05339825612498","0.014735933390524","0.031227254060143","0.02964452765476","0.055293064838948","0.025772512742025","97.5"
"0.031449346708832","0.038830352658427","0.046066083810803","0.020990043172829","0.027058080757387","0.026470716746426","0.053662983764991","0.017814973163586","0.036794838336673","0.039076871596016","0.056014495714811","0.031189925818779","96"
"0.029658475828061","0.038236041439299","0.044168187730897","0.018563740745804","0.024222681268717","0.021216810634356","0.05315635396157","0.01450910712133","0.037510820381665","0.033405692693913","0.059631782134756","0.030075900753507","97.3"
"0.032791384368138","0.039673618905673","0.046097757266062","0.022605877249951","0.026299237534969","0.025566745727261","0.052931130142932","0.016667929220486","0.03092887018581","0.031173242415706","0.052743870647449","0.022378778725507","98"
"0.042764069185212","0.055408152239311","0.050222967344678","0.040321534352985","0.03139889046313","0.029615994676439","0.056009870147634","0.022977777102055","0.039322025616595","0.041950216266051","0.055809032926765","0.033988026414875","98"
"0.034857199613762","0.040635243832867","0.049538020879517","0.025636094855117","0.028174168957901","0.026166321101015","0.053582245298818","0.017068347093655","0.037646214305936","0.038907893401709","0.054505897790896","0.028107888378173","98"
"0.046150098601431","0.056656702573419","0.06368319250111","0.053374886769921","0.033712276178116","0.024536806646083","0.066110403185883","0.024628626569969","0.057477761653748","0.044542996918178","0.1033190648142","0.058386517936444","99"
"0.038872161749272","0.050876229228922","0.049889945319376","0.038115102149815","0.028385745552887","0.02446832215043","0.05560778892453","0.018996921178052","0.049190249396893","0.046864239855843","0.070448635853622","0.050205117795708","99"
"0.038373255379995","0.049648878887382","0.049526035321111","0.038432459773046","0.030399525016684","0.02139876405677","0.061501423460282","0.023759710417131","0.051952628322554","0.046269157009114","0.083719079356106","0.05814582905596","98.7"
"0.030925514673856","0.039693003140647","0.046757548129644","0.030513970363625","0.021673087164961","0.017028945085021","0.053958487420264","0.012565812186569","0.035934869420856","0.033353675903588","0.057314226655396","0.030770150398142","97.9"
"0.035069249275365","0.044352879991028","0.047589331498258","0.029210224787539","0.027065765500923","0.018898446942051","0.058638701631348","0.016000866653272","0.041499889027499","0.040930731124835","0.063350194703965","0.039207712715106","97.5"
"0.033503477463771","0.041851025676777","0.050567878690344","0.03448393127164","0.022901279029969","0.019990261702475","0.052627973620069","0.013933537367887","0.039230297340561","0.038307871797557","0.056810780965569","0.037748561183194","96.6"
"0.070576090786287","0.068710423912012","0.10788950947509","0.051959690440405","0.067943276568316","0.028340429072317","0.13428170152574","0.027566929572572","0.070010258969401","0.043848017939994","0.13475209977958","0.041115675177482","98"
"0.02808222220812","0.035555787552148","0.04551241683433","0.01871727970509","0.02374451423444","0.022394014588593","0.050345563122634","0.013145571776029","0.026080904145654","0.023770469127799","0.051917727901593","0.01606309707268","99"
"0.047165640764364","0.063956661819825","0.05703213607991","0.053971381422934","0.030528114101585","0.031495372949472","0.052132878110639","0.022550337055447","0.046323917513664","0.052707191595253","0.060993715482964","0.050485430550473","99"
"0.031049931606819","0.037762886680118","0.049182753952149","0.030251697662843","0.026357883962819","0.026488940346605","0.051750057710946","0.018732514305746","0.03029182731304","0.031712500238427","0.057544099515846","0.038523022030437","97.3"
"0.036697775683229","0.048470237889093","0.052027342422723","0.040228677274547","0.028272753481459","0.028372746041052","0.051506795112567","0.017306044743094","0.034483193622797","0.037059334593387","0.055434038660118","0.033973843084295","97.5"
"0.036138689470762","0.04558164984839","0.050680635940368","0.034359916418202","0.030446306969079","0.032188391464997","0.053167978141869","0.022933298063811","0.033108270200413","0.035665919545248","0.055184735941548","0.029575652703939","97.5"
"0.03804154197226","0.04246286035959","0.065474403031723","0.046192886201686","0.03395637691047","0.034053580663142","0.060671026019815","0.034384401722214","0.04196568664225","0.047513756760929","0.060658517572532","0.051650142595963","99"
"0.021686339441149","0.025021505078324","0.046122644990351","0.013843573411881","0.022395311113273","0.019908552760659","0.051971611852926","0.014967353474815","0.023512233130128","0.024067362093084","0.049547738596371","0.017417509783153","99"
"0.027430745612317","0.03417258710439","0.048762666141324","0.023152747271429","0.022683106476084","0.022272060173537","0.051596315359662","0.014751119718613","0.029654507157204","0.03189182290922","0.052862244795011","0.027803420685732","98.9"
"0.032050033301619","0.040605405276238","0.051260252566507","0.037247744402757","0.025050998974566","0.025509049554171","0.052080095132575","0.02065944700165","0.032325718651776","0.035897388941822","0.055660439595394","0.039324710858796","98"
"0.021163481248497","0.024458508647011","0.046429443221825","0.01367004602541","0.021562052046934","0.019279689986265","0.050882131754246","0.013100910944594","0.021684210266992","0.020420308459403","0.049417524666673","0.011608014733659","98"
"0.027693632736056","0.033649515076869","0.047618746782042","0.021973276034454","0.022951124621051","0.023301356367702","0.050726811262538","0.016306855502208","0.033670040906388","0.034784733113123","0.054010478093378","0.027422380954273","98"
"0.049019037230393","0.066956056342684","0.060102025926599","0.070521193712387","0.047588407983107","0.056783715686724","0.049997231722546","0.056719636992117","0.029122044805761","0.026786604131274","0.042791397212637","0.0266491366257","99"
"0.051725783150243","0.077630950509052","0.043149211441458","0.053459441517183","0.062395049131959","0.082649500167247","0.068763722990195","0.086023060047916","0.029485976313316","0.035665107216534","0.033515971107382","0.023995446298409","99"
"0.06419084065525","0.093148119352071","0.057380531530082","0.066206336771265","0.047673881894315","0.059596677414125","0.042140103482919","0.05272793644443","0.040724658859074","0.048386426041297","0.042670217276255","0.042607084586198","99"
"0.071872283386859","0.10653213410731","0.063812077554307","0.083692144285418","0.057749471019148","0.071008220766014","0.057980713579716","0.072057377127255","0.039685179789095","0.048313132614283","0.044945880893523","0.045215767032681","98.4"
"0.072351194389884","0.11299325284906","0.056629621637628","0.074504602357771","0.067181398455906","0.079611386828719","0.068944374899272","0.078455152373669","0.056190640231684","0.063513155623199","0.069779675400426","0.068787376419303","99"
"0.059976294336677","0.087504243713322","0.062859466575201","0.080380364554768","0.072607254044483","0.091023187422925","0.066260837894223","0.084908747534702","0.039611459874972","0.044932827275176","0.053046327848267","0.050556625220913","99"
"0.13761304920426","0.14760403353813","0.15564116421","0.12675374322495","0.18856651130674","0.16165234416968","0.20946627628472","0.13944291424536","0.16618975896108","0.15709008405431","0.17973646340701","0.13622442334545","99"
"0.06823467601275","0.087155965034594","0.075798285395783","0.07716408580172","0.044572224258797","0.045701524258779","0.047087300721361","0.039269027505743","0.054153257804538","0.048725029816031","0.071518405791933","0.046417390040374","99"
"0.083092165133087","0.11242090379495","0.083466681412863","0.092826107814045","0.084443293784353","0.099351233444364","0.06931394135135","0.069045734291604","0.069140485347105","0.061719099850947","0.10064114961835","0.06044551055084","99"
"0.10820652200027","0.13025541159196","0.10476281472577","0.10735902580355","0.12607052457869","0.13217442335075","0.13337216086385","0.12765933196308","0.12546558482109","0.099624933903371","0.15689040092615","0.097753861747724","99"
"0.072935620680615","0.10307549438755","0.067874698375226","0.091951409156058","0.081249155774989","0.094290247696897","0.071228934025822","0.085569467646179","0.042280114893616","0.047144515324539","0.045401421638602","0.037944550554836","99"
"0.066433851243047","0.091853172158996","0.050306400145821","0.065082501268262","0.067298029242662","0.085950427715047","0.062111669172852","0.084201862038609","0.031675080382613","0.030974532407149","0.036176265314252","0.022783133675751","99"
"0.15821634250373","0.18590227136559","0.15080664968475","0.12639371293797","0.14382288321686","0.15155053081883","0.13093535018147","0.12153586118325","0.096933909105586","0.10335479206257","0.11939243463497","0.10492503530878","99.6"
"0.039841784353055","0.050861880437801","0.034599044691773","0.035740964497208","0.051006272750749","0.053966210745776","0.05353914913854","0.054960413436637","0.037680293061222","0.033226581727793","0.048074065684501","0.036667195160144","99.25"
"0.049828960143003","0.057074503543537","0.055420429877544","0.054021594364201","0.070139602182419","0.079950406753784","0.065457738038541","0.072034989515474","0.041555554894257","0.039670467937795","0.052472334583283","0.045806189934412","99.5"
"0.043207157280473","0.053209066154027","0.043102292246853","0.048538597917005","0.040918660455307","0.038536209241921","0.042515764754154","0.033579632327251","0.031092205126544","0.018546842386219","0.039225073190954","0.013612373705702","99.4"
"0.034973372706072","0.040313379780465","0.036792190832801","0.032990533994046","0.043779216323326","0.041298925324582","0.043316776664133","0.039884854614128","0.028758087272278","0.017175920762355","0.037363372420704","0.01161014661258","100"
"0.034256400620224","0.040262088901021","0.031585112184932","0.026020611820484","0.045320304896476","0.049272173913943","0.044306552694991","0.046655569205827","0.02888415028713","0.02124672764586","0.037869311950185","0.019694837049548","99.45"
"0.070896275438593","0.081692391386606","0.078995251454954","0.077633924377942","0.078255160410121","0.088697447747362","0.080551198773339","0.081807587221133","0.033450716384167","0.027844359651645","0.046622415474682","0.033099223105699","100"
"0.03470561957467","0.039241117892527","0.03626851007405","0.03478182837745","0.043497820512097","0.04732476027354","0.044633563606483","0.048649610508417","0.025095708315507","0.015957201737836","0.038321103498546","0.012665790081288","100"
"0.052969646561543","0.053412203846917","0.072800654190229","0.059125640954973","0.056822228556154","0.06495960837534","0.063958004546219","0.070978750954725","0.030979951225156","0.022568960312653","0.042997472167394","0.018952726735105","100"
"0.074345707763102","0.076329292354089","0.10508008073795","0.081480368029029","0.08238227061641","0.085412536072302","0.10075382467066","0.095061401849962","0.039482701544616","0.039096124126546","0.049262438911853","0.050145875211893","100"
"0.042204884752654","0.051200239494852","0.04881388072063","0.054297228583972","0.055385563404257","0.060405506319993","0.060118831084238","0.063204807467023","0.024961766467512","0.018981267811212","0.033945873638106","0.013487181597835","100"
"0.038215040659598","0.044836545858797","0.030180370937006","0.031439280574068","0.048248772734126","0.048869410802996","0.044529363538885","0.04288966565132","0.027518573976901","0.02095374311515","0.036152542833294","0.014642061186147","100"
"0.020050555936505","0.020514814157639","0.02885925744667","0.012356062130825","0.044068751601785","0.040684692371068","0.046282715173778","0.039428785550101","0.020943482242443","0.015579841711599","0.036025609620169","0.011470324726719","99"
"0.019380127789738","0.021087959317861","0.028655438432005","0.014286343744313","0.035806994680204","0.033042799717057","0.038751869050196","0.028225306979322","0.016126237503851","0.01393058255896","0.030885009126501","0.009082102207409","99"
"0.018247454531633","0.020523476098326","0.027158553996099","0.011916224683183","0.036362725827289","0.035469122760152","0.044267979241052","0.037499178625327","0.015505352576943","0.01297229508759","0.031685560069252","0.008348490815194","99"
"0.019058797212013","0.019608604041271","0.028959547558871","0.011029610978686","0.030814806980967","0.028092823051929","0.032686881263758","0.020776737078804","0.017987592120838","0.01484883532737","0.032084221496356","0.011344386965922","99"
"0.017919144814754","0.017554025763461","0.030034941637769","0.010720130593468","0.028388305393415","0.023831922974991","0.030893094401056","0.016289356906002","0.019282882598049","0.01558380028599","0.033367120806684","0.011985586447469","99"
"0.019563499770774","0.020603116153501","0.030021572372621","0.014348505586452","0.032644928954811","0.030123598494818","0.035909044828637","0.026891448427096","0.018089402771486","0.01488812746013","0.035119007433543","0.01238979911037","99"
"0.052364601194414","0.064974960374959","0.062288743641916","0.070192538200741","0.046033633000932","0.044442583891309","0.064117770381133","0.059812275135868","0.032476341535755","0.032035930180978","0.045631361940325","0.040393330247608","99"
"0.028527525591504","0.026773023249928","0.052684744473554","0.031505382644783","0.051192449780108","0.057235200443616","0.065186297954027","0.075015093937217","0.029844308748379","0.020926420003525","0.056902263147968","0.025083845451581","99"
"0.016069496020335","0.0180322890046","0.0272552115806","0.012227959543029","0.025756728848957","0.024553029035554","0.036331061307767","0.025452635741987","0.014972333735807","0.013620375206722","0.030043805487699","0.0089084451611886","99.5"
"0.051229753214944","0.060307779366388","0.067790736729896","0.063354921487157","0.11344441596827","0.11322179266601","0.14010979515624","0.12295791579919","0.024307692799014","0.022549517722142","0.036369959386947","0.019058939390771","99.1"
"0.022762496134218","0.023779135080264","0.032103496922267","0.016290305035752","0.042569520857735","0.040844471696795","0.04876725623442","0.043646249701196","0.018797693270069","0.015117260072869","0.033510848315042","0.011916454654846","99.2"
"0.021251730358175","0.02146739644485","0.03016238692326","0.012747734515106","0.042002037999124","0.040173248580326","0.045812673013328","0.035223072595895","0.023472930847489","0.017242581972714","0.038172477309713","0.012811824740954","100"
"0.064627449930525","0.072672591206884","0.084165197551509","0.073886894756481","0.086745908113701","0.077695166918224","0.12165961507551","0.092240123105158","0.029767180912978","0.02767106267143","0.046407638100908","0.028085202940219","99"
"0.061466379798294","0.082193776321343","0.070243153781971","0.079048674966956","0.098717202032081","0.090205996991087","0.12552223026634","0.091110539756182","0.02636787120891","0.024953686239973","0.039897810464064","0.024539145086444","99"
"0.065972626835982","0.077568241591501","0.071584659984421","0.062933946802986","0.087952140466271","0.085933741149874","0.098812379733052","0.088550211125692","0.02320775411005","0.022030548535429","0.035728723955574","0.016233606710421","99"
"0.049240074260851","0.058800662568958","0.061341465730865","0.061535377277694","0.061105481531682","0.067598612215713","0.055457717972382","0.053132212577177","0.028333070739533","0.02844572233189","0.043128141211223","0.033565326482587","99"
"0.037942062618309","0.049289708255627","0.04261000088935","0.043534740334069","0.076420902364774","0.07097911120833","0.091057123758526","0.075184571728472","0.033634833761674","0.036061469237479","0.048979832851991","0.0447547873194","99"
"0.076733293148266","0.090689633427646","0.090124702876334","0.083455024711419","0.10759351669329","0.10323412350995","0.11392644900051","0.088215655676482","0.046404524039349","0.042442291975137","0.063022372438036","0.041480631876342","99"
